id,rate,duration,quantity,sourceLocation,startTime,endTime,merged_from,uncertainties
f0f4d0c8-d4d6-4f79-aa34-1080356c1a7a,181.900320225,263.4,47912.54434726499,CH4_1B2_250m_-103.61637_32.03453?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:03:04,2024-05-17T15:27:04,"GAO20240514t153940p0000-K, GAO20240514t154756p0000-O, GAO20240514t181317p0000-J",43.85133407
e07e10ce-8733-45fe-bd39-5eba8a601ca5,1114.451951,2.6175,2917.0779817425,CH4_1B2_250m_-103.61749_32.23862?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T16:12:01,2024-04-30T18:49:04,GAO20240430t162033p0000-N,348.6107006
4cfbd0ba-c3c8-445b-b0e0-2bca38b20c81,147.68764983,194.16583333333332,28675.89560228347,CH4_1B2_250m_-103.61749_32.23862?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:03:04,2024-05-14T18:13:01,"GAO20240514t153940p0000-N, GAO20240514t180425p0000-J",40.694223435
25e2a70a-fa9f-401e-822a-3923f39e685e,300.9679631,4320.133888888889,1300221.8968581706,CH4_1B2_250m_-103.61762_32.06325?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:12:01,2024-04-30T16:20:03,GAO20240430t161218p0000-E,120.4797378
c6343f74-c7f3-4d3a-b20b-5c0704022111,40.1171675,141.36777777777777,5671.274820213889,CH4_1B2_250m_-103.61800_32.15645?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T18:41:00,2024-05-06T16:03:04,GAO20240430t184943p0000-P,13.5014749
eca7ced3-8962-43dc-b2ef-c99ab0562a12,387.37759489999996,8665.449166666667,3356800.8569115424,CH4_1B2_250m_-103.62121_32.30838?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:20:03,2024-10-28T17:47:00,"GAO20240430t162033p0000-P, GAO20240514t154756p0000-A",156.69240525
e1f40f76-5341-423d-abbc-1976d3ee6e02,685.8109065000001,8662.965555555556,5941156.260633833,CH4_1B2_250m_-103.62121_32.30838?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:49:04,2024-10-28T17:47:00,"GAO20240430t184943p0000-B, GAO20240430t184943p0000-C, GAO20240514t180425p0000-A",233.47191635000001
75d9e661-2430-4d03-b727-979fbec357f6,881.8236754,8521.732222222223,7514665.22897461,CH4_1B2_250m_-103.62121_32.30838?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-08T16:03:04,2024-10-28T17:47:00,"GAO20240506t160349p0000-C, GAO20240506t160349p0000-D, GAO20240514t181317p0000-A",224.001479225
615349a4-dcea-468d-ad0a-55f729867441,291.0358836,4010.132222222222,1167092.3746472758,CH4_1B2_250m_-103.62121_32.30838?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T15:39:04,2024-10-28T17:47:00,GAO20240514t181317p0000-M,14.9684544
accc57e4-a1b1-4745-a0e4-c01ce4b6348c,423.5160939,4463.716944444444,1890455.9645863543,CH4_1B2_250m_-103.62144_32.35434?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:20:03,2024-05-06T16:03:04,GAO20240430t162033p0000-Q,105.1187008
fe413306-98ab-4ef7-85c0-dfc6dbfdf585,292.3434082,4461.233333333334,1304212.1574421134,CH4_1B2_250m_-103.62144_32.35434?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:49:04,2024-05-06T16:03:04,GAO20240430t184943p0000-A,60.64632692
d70075aa-4b22-4de4-b359-9588099d415a,1290.378908,332.8333333333333,429481.1132126666,CH4_1B2_250m_-103.62146_32.13253?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T18:49:04,2024-05-14T15:39:04,GAO20240506t160349p0000-I,219.3626587
cc3e8b92-6c2b-4803-916b-828408a1a7db,58.07293792,2.4830555555555556,144.19833112968888,CH4_1B2_250m_-103.62248_32.12483?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T16:12:01,2024-04-30T18:41:00,GAO20240430t162033p0000-F,49.76378575
f1675aee-2453-4fb4-a555-2da0a3021c74,206.4834914,2.4161111111111113,498.88705783255557,CH4_1B2_250m_-103.62248_32.12483?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T15:39:04,2024-05-14T18:04:02,GAO20240514t154756p0000-I,74.21207242
3e0e6856-8724-4846-8b90-3453f8d29ea1,158.9086984,4727.399166666667,751224.8483922447,CH4_1B2_250m_-103.62652_32.03805?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:20:03,2024-05-17T15:44:00,GAO20240430t162033p0000-B,87.06348271
b9256b5e-77aa-4de2-adf6-03462dd91f93,247.576432,4724.915555555555,1169777.7347457423,CH4_1B2_250m_-103.62652_32.03805?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:49:04,2024-05-17T15:44:00,GAO20240430t184943p0000-M,128.909811
13806b24-3c0d-4e39-9082-fb97e6c76fd9,184.8138745,4391.948611111111,811693.0394243381,CH4_1B2_250m_-103.62652_32.03805?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-16T15:47:05,2024-05-17T15:44:00,GAO20240514t154756p0000-N,100.6831825
5b93c044-2917-4f0b-84af-38f0d3b7984e,245.5189737,4389.516388888889,1077709.5588393302,CH4_1B2_250m_-103.62652_32.03805?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-16T18:13:01,2024-05-17T15:44:00,GAO20240514t181317p0000-I,178.6659257
7838a48e-6dcc-48a8-8060-398006f2c467,60.0519238,4320.282222222222,259441.25880338353,CH4_1B2_250m_-103.62652_32.03805?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-19T15:27:04,2024-05-17T15:44:00,GAO20240517t152741p0000-H,34.28408248
7825095e-695a-40b7-beed-1b30b2917e31,145.6776372,4463.716944444444,650263.7375962703,CH4_1B2_250m_-103.62663_32.20033?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:20:03,2024-05-06T16:03:04,GAO20240430t162033p0000-L,71.04175496
b89861a5-948b-4ed0-b8df-e312272e4d2b,151.922443,4461.233333333334,677761.4667930333,CH4_1B2_250m_-103.62663_32.20033?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:49:04,2024-05-06T16:03:04,GAO20240430t184943p0000-E,30.83878201
8f5eaa8a-4d66-41e6-ba2d-da73fe05b14b,254.6030214,4658.882777777778,1186165.631570647,CH4_1B2_250m_-103.62806_32.11299?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:20:03,2024-05-14T19:13:01,"GAO20240430t162033p0000-E, GAO20240506t162119p0001-F, GAO20240514t154756p0000-J, GAO20240514t181317p0000-O",112.13939724
7efc09b9-69d7-424e-8d7a-632345fe0e89,354.6568043,4321.0,1532472.0513803,CH4_1B2_250m_-103.63747_32.76290?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-08T16:21:01,2024-05-06T17:21:01,GAO20240506t162119p0000-G,40.05419588
e34c9251-480b-48fa-804a-a6ad51f3bf54,391.5672352,4320.149722222222,1691629.0823806038,CH4_1B2_250m_-103.63792_32.14783?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:20:03,2024-04-30T16:29:02,GAO20240430t162033p0000-H,44.7859591
147eb09e-c15c-42d8-873e-3f8fe2bf0bae,235.66764398499998,193.86666666666667,45688.10058055867,CH4_1B2_250m_-103.63792_32.14783?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:21:01,2024-05-14T18:13:01,"GAO20240514t154756p0000-H, GAO20240514t155616p0000-M",57.977679785
cfd5114a-3942-46e8-803e-949ad57e2a8c,386.3827028,332.8013888888889,128588.70013448277,CH4_1B2_250m_-103.63842_32.06395?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T18:59:00,2024-05-14T15:47:05,GAO20240506t162119p0001-C,227.0270727
811a1cc6-6852-4132-9881-14b6c4a50dbd,169.9541618644531,4659.017222222222,791819.3671148302,CH4_1B2_250m_-103.63886_32.15091?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:20:03,2024-05-14T19:21:05,"GAO20240430t162033p0000-I, GAO20240430t162924p0000-T, GAO20240430t184943p0000-G, GAO20240430t185908p0000-B, GAO20240506t162119p0001-B, GAO20240514t154756p0000-G, GAO20240514t155616p0000-L, GAO20240514t181317p0000-E, GAO20240514t182155p0000-C",42.35478730198437
eea8849c-1bab-458c-816d-589db9ced2b6,141.0825919,4321.0,609617.8795999001,CH4_1B2_250m_-103.63886_32.15091?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:49:04,2024-04-30T19:49:04,GAO20240430t184943p0000-H,35.62002304
3395995f-3955-4685-8758-64ff2b25fbb1,1562.937518,193.86666666666667,303001.4868229333,CH4_1B2_250m_-103.63888_32.20026?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:21:01,2024-05-14T18:13:01,GAO20240514t154756p0000-C,315.7634347
df463bc3-6941-4732-b266-6f0d8e8c4a29,378.1549921,2.483611111111111,939.1899401016946,CH4_1B2_250m_-103.64240_32.19638?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T16:20:03,2024-04-30T18:49:04,GAO20240430t162924p0000-O,149.5769835
c80c7b49-bcec-44de-a556-a8f45bf59097,99.8663222771875,407.39916666666664,40685.45647379096,CH4_1B2_250m_-103.64408_32.06491?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T16:20:03,2024-05-17T15:44:00,"GAO20240430t162924p0000-U, GAO20240430t184943p0000-Q, GAO20240430t185908p0000-G, GAO20240506t162119p0001-P, GAO20240514t155616p0000-Q, GAO20240514t181317p0000-L, GAO20240514t182155p0000-G",28.5899756421875
45f950ce-1b2f-4585-97e5-b8e4a951f2a5,156.3281318,4463.866388888889,697827.8931798122,CH4_1B2_250m_-103.64620_32.03650?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:29:02,2024-05-06T16:21:01,GAO20240430t162924p0000-B,26.24110122
56808a29-bc9f-4ebe-816c-80e35bd3fa41,102.3144578,4461.366944444444,456462.33996767603,CH4_1B2_250m_-103.64620_32.03650?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:59:00,2024-05-06T16:21:01,GAO20240430t185908p0000-F,49.6113733
d0b14d16-d4c3-4365-8aaf-d9584cfa350b,275.75220865,262.71722222222223,72444.85427817063,CH4_1B2_250m_-103.64620_32.03650?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:44:02,2024-05-17T15:27:04,"GAO20240514t155616p0000-S, GAO20240514t182155p0000-I",60.6473612
f074a8ff-84aa-445d-b423-8cc5f6ee20c0,276.0240595,335.36805555555554,92569.65212106597,CH4_1B2_250m_-103.64717_32.16911?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T18:59:00,2024-05-14T18:21:05,"GAO20240506t162119p0001-A, GAO20240514t155616p0000-I",113.92847875500001
87597ada-6dbb-4fed-8676-d405c29eabc6,163.5786754,4464.25,730256.1016544501,CH4_1B2_250m_-103.65309_32.17065?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:29:02,2024-05-06T16:44:02,GAO20240430t162924p0000-R,51.57379073
02f5c57c-274a-461a-91ef-a25ac7001aae,228.5095911,4461.750555555555,1019552.7950401978,CH4_1B2_250m_-103.65309_32.17065?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:59:00,2024-05-06T16:44:02,GAO20240430t185908p0000-A,120.7806745
cae739ae-4f73-4aab-b169-59c156067afa,170.2802963,3.417777777777778,581.9802126875555,CH4_1B2_250m_-103.65309_32.17065?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T15:56:01,2024-05-14T19:21:05,GAO20240514t182155p0000-B,25.00750395
6e56aa59-815e-4509-8b23-cc76b9fad239,106.213254885,4658.8675,494833.48125294276,CH4_1B2_250m_-103.65492_31.99775?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:29:02,2024-05-14T19:21:05,"GAO20240430t162924p0000-A, GAO20240430t185908p0000-I, GAO20240514t155616p0000-R, GAO20240514t182155p0000-H",28.772195978750002
93a1f22e-774d-4946-81da-e2af5311af39,340.9690345,191.33416666666668,65239.02607519543,CH4_1B2_250m_-103.65859_32.31316?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:44:02,2024-05-14T16:04:05,GAO20240514t155616p0000-A,163.2934726
7a06b019-a541-4e0b-afe9-f5ffceb26089,276.617945,4320.149444444444,1195030.861415114,CH4_1B2_250m_-103.65894_32.16597?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:29:02,2024-04-30T16:38:00,GAO20240430t162924p0000-M,115.1012393
361b7d26-2c1f-4c44-bebd-b469a61469e2,261.52643465,4322.633333333333,1130482.8839659116,CH4_1B2_250m_-103.65901_32.10756?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:29:02,2024-04-30T19:07:02,"GAO20240430t162924p0000-G, GAO20240430t185908p0000-H",118.64972364
1c012540-d217-4a11-a717-acd68aef25cb,170.8324384,193.76722222222222,33101.727054216884,CH4_1B2_250m_-103.65901_32.10756?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:44:02,2024-05-14T18:30:04,"GAO20240514t155616p0000-P, GAO20240514t182155p0000-E",31.602464475
e5ded730-89eb-4932-83fd-e410cb299c99,2325.66858,332.81638888888887,774020.6185479499,CH4_1B2_250m_-103.66265_32.24134?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T19:07:02,2024-05-14T15:56:01,GAO20240506t164425p0000-A,264.9894726
d19b60bc-f240-4f8c-9316-33a21467cf4c,148.32113030250002,336.5177777777778,49912.697166885526,CH4_1B2_250m_-103.66808_32.17014?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T18:59:00,2024-05-14T19:30:04,"GAO20240430t190724p0000-D, GAO20240514t160455p0000-U, GAO20240514t183045p0000-D",44.236393795
6315ecdc-5f53-47c5-93a6-bdea9a910f70,717.48554155,194.76722222222222,139742.6659123003,CH4_1B2_250m_-103.66855_32.13799?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:44:02,2024-05-14T19:30:04,"GAO20240514t160455p0000-K, GAO20240514t183045p0000-E",142.747719985
b79ab40b-bcb4-4c46-beb1-6244fbadf73c,117.17124,193.44972222222222,22666.743830433334,CH4_1B2_250m_-103.67236_32.19981?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T17:03:05,2024-05-14T18:30:04,GAO20240514t160455p0000-E,71.36888488
df9a4114-57c7-47b2-a7b8-a915b549a0e6,170.1552002,4322.483888888889,735493.1114751635,CH4_1B2_250m_-103.67268_32.25956?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-04-30T19:07:02,GAO20240430t163808p0000-S,92.71245153
92df0a6d-6e2b-4bcf-9522-fcf7fef4b882,22.53328129,4322.483888888889,97399.74533982645,CH4_1B2_250m_-103.67310_32.03456?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-04-30T19:07:02,GAO20240430t163808p0000-B,6.99868061
5d727c41-458b-4b21-95b3-5b1a4baa8266,71.8857895,4322.483888888889,310725.16695380805,CH4_1B2_250m_-103.67508_32.18255?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-04-30T19:07:02,GAO20240430t163808p0000-W,57.29591858
a01708f1-4af1-4041-b51b-27dc7d7f7477,385.8211192,191.33416666666668,73820.76232453267,CH4_1B2_250m_-103.67613_32.05210?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T16:44:02,2024-05-14T16:04:05,GAO20240506t170353p0001-E,124.4070681
4c98b93b-788e-46d3-9843-cc291adf575d,82.62641573,4464.100555555556,368852.62836385734,CH4_1B2_250m_-103.67640_32.26041?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-05-06T16:44:02,GAO20240430t163808p0000-X,42.72825268
12a505ec-ee48-49b1-8141-15cb479a99ca,62.80928111,4461.616666666667,280230.93542172783,CH4_1B2_250m_-103.67640_32.26041?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T19:07:02,2024-05-06T16:44:02,GAO20240430t190724p0000-B,42.40841856
b1f96b3f-e1b3-4313-9c52-f9a08adaf977,279.838717,4322.483888888889,1209598.3457198371,CH4_1B2_250m_-103.67811_32.30332?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-04-30T19:07:02,GAO20240430t163808p0000-U,145.1268192
b0d8c8da-079e-4b08-80db-72ae3652b407,285.6304899,4320.150555555556,1233966.7196250905,CH4_1B2_250m_-103.68045_31.99594?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-04-30T16:47:02,GAO20240430t163808p0000-A,54.6209363
17b32436-661d-4ec3-a116-aa95d4b69644,152.70803628,4655.434722222222,710922.2944602828,CH4_1B2_250m_-103.68186_32.09982?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-05-14T16:04:05,"GAO20240430t163808p0000-J, GAO20240430t190724p0000-E",48.246923955
5805d439-84d8-4343-af07-c65f843b1c46,564.9168208,335.2841666666667,189407.66549791067,CH4_1B2_250m_-103.68186_32.09982?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T16:47:02,2024-05-14T16:04:05,GAO20240506t170353p0001-I,162.7855321
e7db98eb-515b-4af0-9c54-b618167600ac,135.102505685,74.65055555555556,10085.477106332854,CH4_1B2_250m_-103.68186_32.09982?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T16:14:00,2024-05-17T18:53:02,"GAO20240514t183045p0000-G, GAO20240514t183920p0000-I",16.8144368755
ee2fe82e-81f5-4c20-b6e5-f4198a2dd7e5,150.15629635,193.44972222222222,29047.693818825177,CH4_1B2_250m_-103.68260_32.12088?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T17:03:05,2024-05-14T18:30:04,"GAO20240514t160455p0000-V, GAO20240514t161405p0000-CH",60.991142905000004
1857fd00-b8d9-44c9-8cb2-25370a94c471,272.1334673,4464.418055555556,1214917.5649350574,CH4_1B2_250m_-103.68309_32.20080?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-05-06T17:03:05,"GAO20240430t163808p0000-V, GAO20240430t190724p0000-A",93.507245755
ec0c444e-c6c8-417c-a7de-4a5850600b21,272.8519729,144.2675,39363.67200035076,CH4_1B2_250m_-103.68309_32.20080?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T16:47:02,2024-05-06T17:03:05,GAO20240430t191638p0000-B,64.55310242
4ad1cfcf-fad4-4ea9-99b0-bd031b0853da,162.0689542,4320.150555555556,700162.282525438,CH4_1B2_250m_-103.68445_32.21220?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T16:38:00,2024-04-30T16:47:02,GAO20240430t163808p0000-R,84.57436297
ff51d185-7d55-47d0-8f53-8c0db5541f70,153.415068,141.93416666666667,21774.839830689998,CH4_1B2_250m_-103.68578_32.20044?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T19:07:02,2024-05-06T17:03:05,GAO20240430t191638p0000-C,36.50513357
88214bf1-d2a1-4f7a-ac5a-52490b831c4f,185.67635827499998,74.81583333333333,13891.531474642687,CH4_1B2_250m_-103.68594_32.29894?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T16:04:05,2024-05-17T18:53:02,"GAO20240514t161405p0000-CG, GAO20240514t183045p0000-B, GAO20240514t183920p0000-G",42.940620815
9a363be3-df26-4fd4-bc95-abae6ae2fc1c,730.12529365,193.05083333333334,140951.2963768772,CH4_1B2_250m_-103.68658_32.16636?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T17:27:01,2024-05-14T18:30:04,"GAO20240514t160455p0000-J, GAO20240514t161405p0000-R",131.70054242
bfb456ea-6d07-4ce1-a9ed-962e21deb891,130.7971442,73.23333333333333,9578.710860246667,CH4_1B2_250m_-103.69063_32.29894?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T18:39:02,2024-05-17T19:53:02,GAO20240517t185327p0000-E,26.27745373
5b002acb-75c3-40ed-8292-42c8902d4cba,867.4176989,4320.398888888889,3747590.462530117,CH4_1B2_250m_-103.69186_32.41528?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-08T17:03:05,2024-05-06T17:27:01,GAO20240506t170353p0000-A,322.5348302
85022989-69c0-4e27-a1de-d9ef4ec248e7,192.9725866,144.2675,27839.672637315503,CH4_1B2_250m_-103.69250_32.31431?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T16:47:02,2024-05-06T17:03:05,GAO20240430t191638p0000-G,71.2152823
42894dc6-201c-413b-a444-6af1ba396002,209.77951430000002,266.43361111111113,55892.31353208398,CH4_1B2_250m_-103.69250_32.31431?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T17:27:01,2024-05-17T19:53:02,"GAO20240514t183920p0000-F, GAO20240514t183920p0000-O, GAO20240517t185327p0000-C, GAO20240517t185327p0000-N",69.33073355125
f8c32eca-6256-4092-92b7-a7512e4daf33,89.263766205,73.23333333333333,6537.083145079499,CH4_1B2_250m_-103.69329_32.06249?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T18:39:02,2024-05-17T19:53:02,"GAO20240517t154401p0000-Q, GAO20240517t185327p0000-H",37.437958769999995
24687d1a-2f1e-444c-9d68-8edb0878c56a,347.71636498124997,411.1,142946.19764379188,CH4_1B2_250m_-103.69536_32.28156?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T16:47:02,2024-05-17T19:53:02,"GAO20240430t191638p0000-A, GAO20240506t170353p0000-B, GAO20240506t172719p0000-E, GAO20240514t161405p0000-CC, GAO20240514t183920p0000-C, GAO20240517t185327p0000-F",163.16307416656252
3c86affa-857e-4822-af67-79e9f13c1c1d,198.0250642,193.20027777777779,38258.49741040228,CH4_1B2_250m_-103.69549_32.05538?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T17:27:01,2024-05-14T18:39:02,GAO20240514t161405p0000-K,52.03740109
ece09103-e9a2-45af-90e7-a03671ca29d0,48.93445686,73.23333333333333,3583.6333907139997,CH4_1B2_250m_-103.69650_32.03213?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T18:39:02,2024-05-17T19:53:02,"GAO20240517t152741p0000-A, GAO20240517t185327p0000-K",9.226515913
429af6cd-6fde-4f2b-824d-c18f1ed21bf9,161.2521938,265.8325,42866.07380833849,CH4_1B2_250m_-103.69744_32.21132?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T17:03:05,2024-05-17T18:53:02,"GAO20240514t161405p0000-W, GAO20240514t183920p0000-D",51.23523211
f795015a-e448-47d5-a387-22e5bbce7a21,212.6938675,266.43361111111113,56668.7951792132,CH4_1B2_250m_-103.69817_32.05093?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-06T17:27:01,2024-05-17T19:53:02,"GAO20240514t161405p0000-J, GAO20240517t185327p0000-I",48.636260026
